Job_id,Job_Title,Company,Skill,Experience,No_of_Skills,Lang_score,stars,Age,Link
662,"Data Scientist Specialist - Cleveland, OH",Accenture,"{Customer Segmentation, Data Mining, Machine Learning, R, SAS, SQL}","{3, 1, 4, 3, 3, 1}",6,"{0.2, 0.0667, 0.2667, 0.2, 0.2, 0.0667}",4,12,https://www.indeed.com/rc/clk?jk=5b3301d184ae7589&fccid=a4e4e2eaf26690c9&vjs=3
691,Lead Data Scientist,CenturyLink,"{Data Mining, Machine Learning, R, Scala, C/C++, Java, Python}","{5, 4, 1, 2, 2, 4, 1}",7,"{0.2632, 0.2105, 0.0526, 0.1053, 0.1053, 0.2105, 0.0526}",3.5,12,https://www.indeed.com/rc/clk?jk=e3f854e39af0556f&fccid=9bdf8e3a2f3d19e4&vjs=3
697,Sr. Data Scientist,Express Scripts,"{Linux, Microsoft SQL Server, Machine Learning, R, SQL, T-SQL, PL/SQL, C#, OOP, Data Mining, Hadoop, Visual Basic, Oracle, SAS, Teradata, Tableau, .Net, Java, SharePoint, Spark}","{4, 2, 4, 2, 5, 1, 2, 1, 4, 4, 3, 3, 1, 1, 2, 3, 4, 3, 4, 2}",20,"{0.0727, 0.0364, 0.0727, 0.0364, 0.0909, 0.0182, 0.0364, 0.0182, 0.0727, 0.0727, 0.0545, 0.0545, 0.0182, 0.0182, 0.0364, 0.0545, 0.0727, 0.0545, 0.0727, 0.0364}",3.299999952,12,https://www.indeed.com/rc/clk?jk=d7e8b1111bf6c629&fccid=281a27deb89bbe92&vjs=3
776,Oncology Data Scientist,Novartis,"{TensorFlow, AI, Data Mining, Machine Learning, Image Processing, Medical Imaging, Python}","{2, 2, 5, 1, 4, 1, 2}",7,"{0.1176, 0.1176, 0.2941, 0.0588, 0.2353, 0.0588, 0.1176}",4.099999905,12,https://www.indeed.com/rc/clk?jk=ecb8398eaccbf3bb&fccid=c35194d01a9e2595&vjs=3
823,Data Scientist,Varian Medical Systems,"{TensorFlow, AI, Microsoft Word, Machine Learning, Microsoft Powerpoint}","{3, 3, 2, 3, 2}",5,"{0.2308, 0.2308, 0.1538, 0.2308, 0.1538}",3.900000095,12,https://www.indeed.com/rc/clk?jk=55938ffba6505558&fccid=8fd9ec46a3e1e11a&vjs=3
833,Data Scientist,H2M Group,"{Statistical Software, Data Mining, TS/SCI Clearance, R, GIS, Python}","{3, 1, 5, 5, 3, 5}",6,"{0.1364, 0.0455, 0.2273, 0.2273, 0.1364, 0.2273}",3.299999952,12,https://www.indeed.com/rc/clk?jk=19ebcb52b13833dd&fccid=3d9583ad2a3be59c&vjs=3
968,Content Marketer - Data Science and Machine Learning,IBM,"{Machine Learning, Microsoft Office}","{1, 2}",2,"{0.3333, 0.6667}",3.900000095,12,https://www.indeed.com/rc/clk?jk=a542dca94ce4dc11&fccid=de71a49b535e21cb&vjs=3
992,Data Scientist University Grad,ViaSat,"{Java, JavaScript, Linux, Hadoop, Network, Python, C/C++, SQL}","{1, 1, 4, 4, 2, 3, 3, 4}",8,"{0.0455, 0.0455, 0.1818, 0.1818, 0.0909, 0.1364, 0.1364, 0.1818}",3.799999952,12,https://www.indeed.com/rc/clk?jk=09c162e931dd2b0a&fccid=8b219f1987ef65ea&vjs=3
993,Data Scientist University Grad,ViaSat,"{Linux, Machine Learning, R, Weka, Statisical Analysis, CI/CD, C/C++, Java, Software Development, MATLAB, Python}","{5, 1, 4, 2, 3, 1, 2, 5, 1, 3, 1}",11,"{0.1786, 0.0357, 0.1429, 0.0714, 0.1071, 0.0357, 0.0714, 0.1786, 0.0357, 0.1071, 0.0357}",3.799999952,12,https://www.indeed.com/rc/clk?jk=273ff3a4c6fde5b6&fccid=8b219f1987ef65ea&vjs=3
995,ASSOCIATE DATA SCIENTIST,Foot Locker,"{Spark, Machine Learning, NoSQL, Hadoop, REST, Scripting, R, Python, SQL}","{1, 3, 1, 1, 2, 5, 5, 3, 4}",9,"{0.04, 0.12, 0.04, 0.04, 0.08, 0.2, 0.2, 0.12, 0.16}",3.900000095,12,https://www.indeed.com/rc/clk?jk=e8f8607e7353a3ab&fccid=5c616ca9b51e8497&vjs=3
997,Data Scientist University Grad,ViaSat,"{Linux, Machine Learning, R, Weka, Statisical Analysis, CI/CD, C/C++, Java, Software Development, MATLAB, Python}","{3, 2, 3, 5, 3, 4, 3, 3, 1, 5, 2}",11,"{0.0882, 0.0588, 0.0882, 0.1471, 0.0882, 0.1176, 0.0882, 0.0882, 0.0294, 0.1471, 0.0588}",3.799999952,12,https://www.indeed.com/rc/clk?jk=2fff80cfa1deaa34&fccid=8b219f1987ef65ea&vjs=3
65,Data Scientist,Wunderman,"{Machine Learning, R, SAS, Python, SQL}","{1, 1, 5, 2, 4}",5,"{0.0769, 0.0769, 0.3846, 0.1538, 0.3077}",3.900000095,13,https://www.indeed.com/rc/clk?jk=4b36b4e1cdb8a210&fccid=bfef2b2da6904e2a&vjs=3
70,Data Scientist,Amica Insurance Company,"{Business Intelligence, Data Mining, Machine Learning, R, SAS, Sentiment Analytics, SQL, SPSS, Data Science, Python}","{3, 5, 4, 2, 4, 1, 3, 4, 3, 2}",10,"{0.0968, 0.1613, 0.129, 0.0645, 0.129, 0.0323, 0.0968, 0.129, 0.0968, 0.0645}",3.900000095,13,https://www.indeed.com/rc/clk?jk=c9c9d40572c7e5ad&fccid=fe9f3e46b5a733c0&vjs=3
72,Data Scientist,Hearts and Science,"{JavaScript, Machine Learning, XML, Hadoop, R, SQL, HTML5, Shell Scripting, CSS, Python, AWS}","{5, 4, 1, 5, 3, 5, 1, 1, 2, 5, 2}",11,"{0.1471, 0.1176, 0.0294, 0.1471, 0.0882, 0.1471, 0.0294, 0.0294, 0.0588, 0.1471, 0.0588}",,13,https://www.indeed.com/rc/clk?jk=10a5761c0f808c06&fccid=d1d9a6d98647aab4&vjs=3
73,Data Scientist,Hearts and Science,"{JavaScript, Machine Learning, XML, Hadoop, R, SQL, HTML5, Shell Scripting, CSS, Python, AWS}","{2, 2, 4, 2, 3, 3, 3, 1, 5, 3, 2}",11,"{0.0667, 0.0667, 0.1333, 0.0667, 0.1, 0.1, 0.1, 0.0333, 0.1667, 0.1, 0.0667}",,13,https://www.indeed.com/rc/clk?jk=ea6d9c76bcb6e727&fccid=d1d9a6d98647aab4&vjs=3
90,Data Analytics - Data Scientist,Consumers Energy,"{Microsoft SQL Server, Microsoft Powerpoint, Visual Basic, SAP, SQL, Tableau, Six Sigma Certification}","{3, 5, 2, 5, 5, 1, 4}",7,"{0.12, 0.2, 0.08, 0.2, 0.2, 0.04, 0.16}",4,13,https://www.indeed.com/rc/clk?jk=21243f4032e14aa5&fccid=aa8a1b8314910702&vjs=3
242,"Data Science and Machine Learning, 2019 Undergraduate Intern...",The Aerospace Corporation,"{TensorFlow, Time Management, Machine Learning, Microsoft Powerpoint, Project Management, C/C++, Microsoft Office, Natural Language Processing, Python}","{2, 3, 3, 4, 4, 3, 1, 1, 4}",9,"{0.08, 0.12, 0.12, 0.16, 0.16, 0.12, 0.04, 0.04, 0.16}",4,13,https://www.indeed.com/rc/clk?jk=ae45e8603522da86&fccid=ba923b146fa75d0d&vjs=3
272,"Data Science and Machine Learning, 2019 Graduate Intern",The Aerospace Corporation,"{TensorFlow, Time Management, Machine Learning, Microsoft Powerpoint, Project Management, C/C++, Microsoft Office, Natural Language Processing, Data Analysis, Python, OOP, Signal Processing}","{2, 5, 4, 1, 3, 5, 3, 1, 1, 2, 1, 3}",12,"{0.0645, 0.1613, 0.129, 0.0323, 0.0968, 0.1613, 0.0968, 0.0323, 0.0323, 0.0645, 0.0323, 0.0968}",4,13,https://www.indeed.com/rc/clk?jk=1bf9a651d0d2ee3d&fccid=ba923b146fa75d0d&vjs=3
304,Data Scientist,Simple,"{Predictive Analytics, R, Python, SQL, Financial Modeling}","{3, 4, 3, 2, 1}",5,"{0.2308, 0.3077, 0.2308, 0.1538, 0.0769}",3.700000048,13,https://www.indeed.com/rc/clk?jk=14c6c980a2a372ad&fccid=b724796f63f9f030&vjs=3
309,Campus Hiring Data Scientist I,Pros.,"{Java, Machine Learning, R, Python, C/C++}","{5, 4, 4, 4, 5}",5,"{0.2273, 0.1818, 0.1818, 0.1818, 0.2273}",,13,https://www.indeed.com/rc/clk?jk=84ed19e978cfef96&fccid=0c2f0b67e652290b&vjs=3
318,Data Scientist - Corporate Analytics,Nordstrom,"{Machine Learning, R, DynamoDB, Azure, SQL, Cloud Computing, Scripting, Hadoop, Spark, Shell Scripting, NoSQL, Python, Data Science, AWS}","{1, 3, 2, 2, 4, 5, 1, 1, 4, 4, 3, 2, 3, 5}",14,"{0.025, 0.075, 0.05, 0.05, 0.1, 0.125, 0.025, 0.025, 0.1, 0.1, 0.075, 0.05, 0.075, 0.125}",4,13,https://www.indeed.com/rc/clk?jk=cfa70a28ab0584df&fccid=68ce5c21322a81a4&vjs=3
325,DATA SCIENTIST,Walmart,"{Microsoft SQL Server, Data Mining, R, Oracle, SAS, SQL, DB2}","{1, 1, 3, 4, 1, 2, 5}",7,"{0.0588, 0.0588, 0.1765, 0.2353, 0.0588, 0.1176, 0.2941}",3.599999905,13,https://www.indeed.com/rc/clk?jk=51b5d7975b58d6f0&fccid=822bc5d9a49270ea&vjs=3
331,Junior Data Scientist,ShipBob Inc,"{Machine Learning, R, Azure, Google Cloud Platform, Python, AWS}","{1, 5, 4, 4, 1, 5}",6,"{0.05, 0.25, 0.2, 0.2, 0.05, 0.25}",,13,https://www.indeed.com/rc/clk?jk=4ce2d8960904e608&fccid=5800e4dbb223504d&vjs=3
338,Data Scientist,Goodyear,"{Machine Learning, Azure, R, Scala, Java, Kubernetes, Docker, Data Science, Python, AWS}","{4, 5, 4, 4, 2, 1, 4, 4, 5, 4}",10,"{0.1081, 0.1351, 0.1081, 0.1081, 0.0541, 0.027, 0.1081, 0.1081, 0.1351, 0.1081}",3.700000048,13,https://www.indeed.com/rc/clk?jk=446180709c24f192&fccid=e451672f561ffb08&vjs=3
407,Data Scientist,AmTrust Financial Services,"{TensorFlow, JavaScript, Hive, Machine Learning, Hadoop, R, Solr, SQL, Node.js, Git, Shell Scripting, Python}","{1, 2, 1, 3, 4, 2, 5, 3, 2, 2, 3, 5}",12,"{0.0303, 0.0606, 0.0303, 0.0909, 0.1212, 0.0606, 0.1515, 0.0909, 0.0606, 0.0606, 0.0909, 0.1515}",2.900000095,13,https://www.indeed.com/rc/clk?jk=8bfce995c4bf2901&fccid=e6e094c308c82aee&vjs=3
699,Principal Data Scientist (Req. 10052),Maana,"{Java, Natural Language Processing, Data Mining, REST, Scala, GraphQL, Python}","{1, 2, 4, 5, 5, 4, 4}",7,"{0.04, 0.08, 0.16, 0.2, 0.2, 0.16, 0.16}",,13,https://www.indeed.com/rc/clk?jk=413554e0a1f1ddb3&fccid=46f8fb05c236d8ef&vjs=3
711,Senior Data Scientist (Req. 10051-1 and 10051-2),Maana,"{Java, Natural Language Processing, Data Mining, REST, Scala, GraphQL, Python}","{5, 2, 4, 3, 3, 2, 3}",7,"{0.2273, 0.0909, 0.1818, 0.1364, 0.1364, 0.0909, 0.1364}",,13,https://www.indeed.com/rc/clk?jk=23b5e5fa9064ee94&fccid=46f8fb05c236d8ef&vjs=3
712,Data Scientist,Hitachi Vantara,"{TensorFlow, Linux, Hive, Machine Learning, Power BI, R, Google Cloud Platform, Solr, Sentiment Analytics, SQL, Big Data, Natural Language Processing, AI, Hadoop, Scripting, Scala, HBase, Tableau, Java, Spark}","{4, 3, 5, 2, 3, 3, 4, 5, 5, 2, 3, 3, 1, 1, 4, 3, 1, 3, 3, 2}",20,"{0.0667, 0.05, 0.0833, 0.0333, 0.05, 0.05, 0.0667, 0.0833, 0.0833, 0.0333, 0.05, 0.05, 0.0167, 0.0167, 0.0667, 0.05, 0.0167, 0.05, 0.05, 0.0333}",3.200000048,13,https://www.indeed.com/rc/clk?jk=9a7834f3894b2751&fccid=9536dde6bb34eec9&vjs=3
801,Lead Data Scientist,Aetna,"{Predictive Analytics, Quantitative Analysis}","{5, 1}",2,"{0.8333, 0.1667}",3.799999952,13,https://www.indeed.com/rc/clk?jk=082203a20adfd531&fccid=7077d7e88049c02a&vjs=3
844,Data Scientist,Jobspring Partners,"{R, Python, SQL, Tableau, AWS}","{5, 1, 2, 3, 3}",5,"{0.3571, 0.0714, 0.1429, 0.2143, 0.2143}",3.700000048,13,https://www.indeed.com/rc/clk?jk=f0f1f5c542d4d965&fccid=4a2d2fbadf14d480&vjs=3
868,Computational Biologist / Bioinformatics Data Scientist,Novartis,"{TensorFlow, JavaScript, Linux, Laboratory Experience, Machine Learning, Scripting, R, SQL, Spark, Python, AWS}","{5, 5, 5, 5, 2, 3, 5, 1, 2, 5, 5}",11,"{0.1163, 0.1163, 0.1163, 0.1163, 0.0465, 0.0698, 0.1163, 0.0233, 0.0465, 0.1163, 0.1163}",4.099999905,13,https://www.indeed.com/rc/clk?jk=8b83ec8f101f0603&fccid=c35194d01a9e2595&vjs=3
62,D3 - Junior Data Scientist 1,Allstate,"{Machine Learning, R, Perl, SPSS, MATLAB, Statistical Software, Hadoop, SAS, Java, Python}","{5, 1, 1, 4, 3, 2, 2, 3, 2, 2}",10,"{0.2, 0.04, 0.04, 0.16, 0.12, 0.08, 0.08, 0.12, 0.08, 0.08}",3.799999952,14,https://www.indeed.com/rc/clk?jk=8b8e6b9036927def&fccid=3a71a4d2f7990a25&vjs=3
169,Federal - Data Scientist,Accenture,"{Big Data, SAS}","{5, 5}",2,"{0.5, 0.5}",4,14,https://www.indeed.com/rc/clk?jk=ccc04fe2d72d31bd&fccid=a4e4e2eaf26690c9&vjs=3
256,"Associate Research Scientist, Machine Learning & Statistics,...",Simons Foundation,{Machine Learning},{1},1,{1.0},4.800000191,14,https://www.indeed.com/rc/clk?jk=700b94a2d99564e3&fccid=8844f3447ed4e2d6&vjs=3
296,Atmospheric Data Scientist / Meteorologist,ClimaCell,"{Machine Learning, Git, Software Development}","{2, 2, 2}",3,"{0.3333, 0.3333, 0.3333}",,14,https://www.indeed.com/rc/clk?jk=11d5123b9979024f&fccid=a01aa832f36be4d6&vjs=3
347,Junior Data Scientist,Shell,"{Hadoop, R, SAS, Oracle, SQL, SharePoint, Spark, MATLAB, Python}","{4, 3, 5, 4, 1, 5, 2, 5, 3}",9,"{0.125, 0.0938, 0.1562, 0.125, 0.0312, 0.1562, 0.0625, 0.1562, 0.0938}",3.900000095,14,https://www.indeed.com/rc/clk?jk=c8625ff4a2375be6&fccid=167aa4ca2fe7d8e6&vjs=3
438,Junior Data Scientist,Virginia Tech Applied Research Corporation,"{Git, Docker, R, Python}","{3, 4, 3, 1}",4,"{0.2727, 0.3636, 0.2727, 0.0909}",4.400000095,14,https://www.indeed.com/rc/clk?jk=bc6cc65545d9be30&fccid=838875e9df57e8c2&vjs=3
476,Data Scientist,HCSC,"{Natural Language Processing, Machine Learning, Microsoft Powerpoint, Data Science}","{3, 1, 5, 5}",4,"{0.2143, 0.0714, 0.3571, 0.3571}",3.900000095,14,https://www.indeed.com/rc/clk?jk=21a16cf8ba39a971&fccid=f0982fe98d8ebba0&vjs=3
493,Associate Data Scientist,HCSC,"{Natural Language Processing, Machine Learning, Microsoft Powerpoint, R, Python}","{1, 2, 1, 4, 2}",5,"{0.1, 0.2, 0.1, 0.4, 0.2}",3.900000095,14,https://www.indeed.com/rc/clk?jk=f5bd6a2f2ac4f7d7&fccid=f0982fe98d8ebba0&vjs=3
495,Data Scientist,Carlisle & Company,"{Machine Learning, Experimental Design, R, Statisical Analysis, SQL, Big Data, Predictive Analytics, Spark, Python}","{3, 2, 1, 3, 4, 5, 5, 5, 3}",9,"{0.0968, 0.0645, 0.0323, 0.0968, 0.129, 0.1613, 0.1613, 0.1613, 0.0968}",,14,https://www.indeed.com/rc/clk?jk=623b8ac98210a9ea&fccid=c7e3000fcb1b9260&vjs=3
586,Data Scientist/Sr. Data Scientist,Monsanto,"{Machine Learning, R}","{4, 1}",2,"{0.8, 0.2}",4.199999809,14,https://www.indeed.com/rc/clk?jk=f4c1cd75d86d9095&fccid=3529500887e40d15&vjs=3
613,Data Scientist - Optimization,Eli Lilly,"{Natural Language Processing, AI, R, SAS, SQL}","{5, 5, 1, 2, 5}",5,"{0.2778, 0.2778, 0.0556, 0.1111, 0.2778}",4.199999809,14,https://www.indeed.com/rc/clk?jk=e24c44edde2ef1fb&fccid=ac8d156b339793e6&vjs=3
651,Watson Financial Crimes Insight Data Scientist,IBM,"{Machine Learning, R, Scala, SAS, SQL, Big Data, Java, Spark, SPSS, MATLAB, Signal Processing, Python}","{4, 3, 3, 5, 4, 1, 1, 3, 1, 2, 1, 1}",12,"{0.1379, 0.1034, 0.1034, 0.1724, 0.1379, 0.0345, 0.0345, 0.1034, 0.0345, 0.069, 0.0345, 0.0345}",3.900000095,14,https://www.indeed.com/rc/clk?jk=6cf65c94eec35236&fccid=de71a49b535e21cb&vjs=3
717,Data Scientist - Text Analytics,Huntington Bank,"{TensorFlow, JavaScript, Microsoft SQL Server, Data Mining, Machine Learning, Hadoop, R, Perl, Oracle, SAS, Sentiment Analytics, C/C++, SQL, HTML5, Teradata, Java, Natural Language Processing, CSS, Python}","{3, 1, 3, 2, 4, 3, 5, 1, 3, 2, 3, 4, 1, 4, 3, 3, 1, 2, 2}",19,"{0.06, 0.02, 0.06, 0.04, 0.08, 0.06, 0.1, 0.02, 0.06, 0.04, 0.06, 0.08, 0.02, 0.08, 0.06, 0.06, 0.02, 0.04, 0.04}",3.599999905,14,https://www.indeed.com/rc/clk?jk=cb67e9605e26203b&fccid=35685a87fca04108&vjs=3
783,Data Scientist/Database Architect,ManTech International Corporation,"{Data Mining, Microsoft SQL Server, Time Management, Oracle}","{1, 2, 5, 2}",4,"{0.1, 0.2, 0.5, 0.2}",4,14,https://www.indeed.com/rc/clk?jk=e89ca4e545fe19c7&fccid=578fa8376f4eec04&vjs=3
792,Data Scientist,Novetta,"{TS/SCI Clearance, AWS}","{4, 3}",2,"{0.5714, 0.4286}",3.299999952,14,https://www.indeed.com/rc/clk?jk=faaa22b358172ecf&fccid=1d69e9a5b2cfbeca&vjs=3
880,Data Scientist,Novetta,"{Linux, Data Mining, Machine Learning, TS/SCI Clearance, R, IT Experience, SQL, MATLAB, Python}","{2, 1, 4, 3, 4, 2, 5, 1, 4}",9,"{0.0769, 0.0385, 0.1538, 0.1154, 0.1538, 0.0769, 0.1923, 0.0385, 0.1538}",3.299999952,14,https://www.indeed.com/rc/clk?jk=361c21245880e96a&fccid=1d69e9a5b2cfbeca&vjs=3
976,Manager - Cognitive Data Scientist Natural Language Processi...,KPMG LLP,"{AI, Machine Learning, Natural Language Processing}","{5, 2, 5}",3,"{0.4167, 0.1667, 0.4167}",4,14,https://www.indeed.com/rc/clk?jk=17011e7055dfa7fc&fccid=2dd390c3a48a7ed0&vjs=3
977,Manager - Cognitive Data Scientist Natural Language Processi...,KPMG LLP,"{AI, Machine Learning, Natural Language Processing}","{1, 4, 3}",3,"{0.125, 0.5, 0.375}",4,14,https://www.indeed.com/rc/clk?jk=18b56e8850a88e4f&fccid=2dd390c3a48a7ed0&vjs=3
2,Data Scientist,Money Mart Financial Services,"{Machine Learning, R, SAS, SQL, Python}","{3, 3, 3, 5, 2}",5,"{0.1875, 0.1875, 0.1875, 0.3125, 0.125}",,15,https://www.indeed.com/rc/clk?jk=86afd561ea8c60bc&fccid=b584cf601069b5d0&vjs=3
25,Environmental Data Manager/Data Scientist (Associate Level),ERM Group,"{Microsoft SQL Server, Data Management, Power BI, CAD Software, SQL, Microsoft Access, SharePoint, ArcGIS}","{3, 3, 2, 2, 2, 2, 3, 3}",8,"{0.15, 0.15, 0.1, 0.1, 0.1, 0.1, 0.15, 0.15}",3.299999952,15,https://www.indeed.com/rc/clk?jk=15f179f4a2c91e25&fccid=3f0d5695925aa6ba&vjs=3
63,Data Scientist,L. L. Bean,"{R, Marketing, SAS, SQL, Python}","{4, 1, 4, 1, 2}",5,"{0.3333, 0.0833, 0.3333, 0.0833, 0.1667}",4.199999809,15,https://www.indeed.com/rc/clk?jk=e1e17280e5f397d7&fccid=ce80ec5079d3411a&vjs=3
232,Machine Learning Scientist,Smiths Detection,"{Linux, Machine Learning, Image Processing, C/C++, Microsoft Office, Java, Medical Imaging, MATLAB}","{2, 2, 2, 4, 1, 3, 5, 3}",8,"{0.0909, 0.0909, 0.0909, 0.1818, 0.0455, 0.1364, 0.2273, 0.1364}",3.400000095,15,https://www.indeed.com/rc/clk?jk=b1f47b412f72beb9&fccid=8bca0d413588e106&vjs=3
360,Data Scientist,Corning,"{Machine Learning, R, SAS, C/C++, Minitab, Java, Data Analysis, MATLAB}","{3, 3, 2, 2, 1, 1, 5, 3}",8,"{0.15, 0.15, 0.1, 0.1, 0.05, 0.05, 0.25, 0.15}",4,15,https://www.indeed.com/rc/clk?jk=9e157b5e2182df25&fccid=31bebfb78bc1f0f1&vjs=3
429,Data Scientist,FleetPride,"{Business Intelligence, Microsoft SQL Server, Machine Learning, Power BI, R, Statisical Analysis, SQL, Tableau, .Net, C#, Python, Data Science}","{3, 4, 3, 3, 5, 4, 3, 5, 3, 4, 3, 5}",12,"{0.0667, 0.0889, 0.0667, 0.0667, 0.1111, 0.0889, 0.0667, 0.1111, 0.0667, 0.0889, 0.0667, 0.1111}",3.200000048,15,https://www.indeed.com/rc/clk?jk=1b4385290d876dd0&fccid=414a5bf648381d7c&vjs=3
462,Data Scientist,Novetta,"{TensorFlow, Intelligence Experience, Spark, Machine Learning, Python, AWS, Intelligence Community Experience}","{5, 4, 1, 5, 1, 2, 4}",7,"{0.2273, 0.1818, 0.0455, 0.2273, 0.0455, 0.0909, 0.1818}",3.299999952,15,https://www.indeed.com/rc/clk?jk=e81d00d542ab8008&fccid=1d69e9a5b2cfbeca&vjs=3
492,Senior Data Scientist,Money Mart Financial Services,"{Machine Learning, R, SAS, SQL, Python}","{3, 1, 4, 1, 4}",5,"{0.2308, 0.0769, 0.3077, 0.0769, 0.3077}",,15,https://www.indeed.com/rc/clk?jk=2e900a98f927879c&fccid=b584cf601069b5d0&vjs=3
590,Game Security Data Scientist,Electronic Arts,"{AI, Machine Learning, Hadoop, Scala, SAS, C/C++, SQL, Tableau, Java, Big Data, Splunk, Spark, Software Development, NoSQL, Python}","{4, 3, 2, 5, 2, 3, 2, 5, 1, 3, 2, 2, 1, 1, 4}",15,"{0.1, 0.075, 0.05, 0.125, 0.05, 0.075, 0.05, 0.125, 0.025, 0.075, 0.05, 0.05, 0.025, 0.025, 0.1}",3.900000095,15,https://www.indeed.com/rc/clk?jk=c01ebfad94b81026&fccid=617d7f961cfcf54a&vjs=3
679,Senior Data Scientist - Chicago,Kaplan,{Machine Learning},{1},1,{1.0},3.799999952,15,https://www.indeed.com/rc/clk?jk=128f16c4b1254810&fccid=4ffdd90de5b0ef8f&vjs=3
843,FinTech Senior Associate - Data Scientist,Grant Thornton,"{AI, Data Mining, Machine Learning, R, Azure, SQL, Python}","{3, 1, 1, 5, 1, 5, 3}",7,"{0.1579, 0.0526, 0.0526, 0.2632, 0.0526, 0.2632, 0.1579}",3.799999952,15,https://www.indeed.com/rc/clk?jk=8ace02af61f27bb4&fccid=7ac82fceed64aa81&vjs=3
949,Data Scientist (TS/SCI with Polygraph),"Navstar, Inc.","{Machine Learning, TS/SCI Clearance, Software Development, R, GIS, Python, SQL}","{3, 2, 3, 3, 4, 4, 3}",7,"{0.1364, 0.0909, 0.1364, 0.1364, 0.1818, 0.1818, 0.1364}",4,15,https://www.indeed.com/rc/clk?jk=73e09e3d8eac3e0d&fccid=85ec0109a0e5fa75&vjs=3
986,Data Scientist,1st Solution USA,"{Machine Learning, R, SAS, Python, SQL}","{1, 5, 3, 3, 1}",5,"{0.0769, 0.3846, 0.2308, 0.2308, 0.0769}",,15,https://www.indeed.com/rc/clk?jk=9c2dd1c8105a0821&fccid=309297cbfd5d3be0&vjs=3
38,DATA SCIENTIST AND TEAM LEAD (Data Analytics Practice),Duke University and Duke University Health System,"{Data Mining, Statisical Analysis, Qualitative Research}","{3, 3, 4}",3,"{0.3, 0.3, 0.4}",4,16,https://www.indeed.com/rc/clk?jk=0da5984107651519&fccid=686538d3cb10c608&vjs=3
39,"DATA SCIENTIST, PROSPECT RESEARCH, MGMT & ANALYTICS-UNIV DEV...",Duke University and Duke University Health System,"{Java, R, SAS, Python, SQL, Tableau}","{3, 2, 1, 3, 3, 1}",6,"{0.2308, 0.1538, 0.0769, 0.2308, 0.2308, 0.0769}",4,16,https://www.indeed.com/rc/clk?jk=8efd80c5f5327d01&fccid=686538d3cb10c608&vjs=3
373,Data Scientist,Tek Experts,"{Hive, Data Mining, Machine Learning, Hadoop, Scala, R, SQL, Java, Natural Language Processing, Spark, Python, Data Science}","{2, 5, 1, 1, 1, 3, 3, 3, 2, 4, 4, 4}",12,"{0.0606, 0.1515, 0.0303, 0.0303, 0.0303, 0.0909, 0.0909, 0.0909, 0.0606, 0.1212, 0.1212, 0.1212}",3.299999952,16,https://www.indeed.com/rc/clk?jk=0d697dec7008ed94&fccid=0b65445708e6448b&vjs=3
375,Predictive Analytics - Data Scientist,Kaiser Permanente,"{R, SAS, SQL}","{2, 4, 5}",3,"{0.1818, 0.3636, 0.4545}",4.199999809,16,https://www.indeed.com/rc/clk?jk=dcce015620ec3795&fccid=48ecd526e3aa3225&vjs=3
418,Data Scientist,Leidos,"{JavaScript, Linux, Tomcat, JBoss, CI/CD, C/C++, SQL, Apache, Java, MySQL, Kanban, Git, Unit Testing, Mac OS, PostgreSQL, NoSQL, Web Development, Jira, Jenkins, Elasticsearch}","{2, 5, 4, 5, 4, 4, 3, 3, 4, 1, 4, 4, 1, 2, 3, 1, 1, 5, 3, 4}",20,"{0.0317, 0.0794, 0.0635, 0.0794, 0.0635, 0.0635, 0.0476, 0.0476, 0.0635, 0.0159, 0.0635, 0.0635, 0.0159, 0.0317, 0.0476, 0.0159, 0.0159, 0.0794, 0.0476, 0.0635}",3.700000048,16,https://www.indeed.com/rc/clk?jk=5c03cf19bca46886&fccid=8765a4045377753a&vjs=3
669,Data Scientist,First National Bank of Omaha,"{Big Data, Spark, Machine Learning, Hadoop, R, Python}","{4, 2, 5, 1, 4, 3}",6,"{0.2105, 0.1053, 0.2632, 0.0526, 0.2105, 0.1579}",4.199999809,16,https://www.indeed.com/rc/clk?jk=ba33df1c41b00ae4&fccid=93443b35b28eec93&vjs=3
693,Senior Data Scientist - Chicago,Kaplan Test Prep,{Machine Learning},{2},1,{1.0},3.799999952,16,https://www.indeed.com/rc/clk?jk=a96d7b18e158ac2b&fccid=4ffdd90de5b0ef8f&vjs=3
751,Data Scientist,Leidos,"{Statistical Software, TS/SCI Clearance, Machine Learning, GIS}","{4, 2, 5, 2}",4,"{0.3077, 0.1538, 0.3846, 0.1538}",3.700000048,16,https://www.indeed.com/rc/clk?jk=dba1a06a9c90b45b&fccid=8765a4045377753a&vjs=3
861,Senior Data Scientist,Tranzact,"{JavaScript, Machine Learning, Power BI, Project Management, R, Marketing, SQL, Excel, Tableau, .Net, C#, Python}","{5, 2, 2, 5, 2, 3, 3, 2, 3, 2, 4, 5}",12,"{0.1316, 0.0526, 0.0526, 0.1316, 0.0526, 0.0789, 0.0789, 0.0526, 0.0789, 0.0526, 0.1053, 0.1316}",3.200000048,16,https://www.indeed.com/rc/clk?jk=6d535d5806d37975&fccid=710869a2b4d5c472&vjs=3
891,Data Scientist/ Contract,Workbridge Associates,"{Spark, R, Python}","{1, 1, 3}",3,"{0.2, 0.2, 0.6}",3.400000095,16,https://www.indeed.com/rc/clk?jk=d48c6f1ea562a79f&fccid=a6920e0a635e5c4e&vjs=3
